"ID","Metadata","Localized Name"
"tconstruct:large_plate","0","Manyullyn Large Plate"
"tconstruct:large_plate","0","Copper Large Plate"
"tconstruct:large_plate","0","Bronze Large Plate"
"tconstruct:large_plate","0","Steel Large Plate"
"tconstruct:large_plate","0","Lead Large Plate"
"tconstruct:large_plate","0","Silver Large Plate"
"tconstruct:large_plate","0","Electrum Large Plate"
"tconstruct:large_plate","0","Treated Wood Large Plate"
"tconstruct:large_plate","0","Constantan Large Plate"
"tconstruct:large_plate","0","Tiberium Large Plate"
"tconstruct:large_plate","0","Aurorium Large Plate"
"tconstruct:large_plate","0","Prometheum Large Plate"
"tconstruct:large_plate","0","Duranite Large Plate"
"tconstruct:large_plate","0","Valyrium Large Plate"
"tconstruct:large_plate","0","Vibranium Large Plate"
"tconstruct:large_plate","0","Terrax Large Plate"
"tconstruct:large_plate","0","Palladium Large Plate"
"tconstruct:large_plate","0","Uru Large Plate"
"tconstruct:large_plate","0","Eezo Large Plate"
"tconstruct:large_plate","0","Basalt Large Plate"
"tconstruct:large_plate","0","Triberium Large Plate"
"tconstruct:large_plate","0","Fractum Large Plate"
"tconstruct:large_plate","0","Violium Large Plate"
"tconstruct:large_plate","0","Proxii Large Plate"
"tconstruct:large_plate","0","Tritonite Large Plate"
"tconstruct:large_plate","0","Ignitz Large Plate"
"tconstruct:large_plate","0","Imperomite Large Plate"
"tconstruct:large_plate","0","Solarium Large Plate"
"tconstruct:large_plate","0","Nihilite Large Plate"
"tconstruct:large_plate","0","Adamant Large Plate"
"tconstruct:large_plate","0","Dyonite Large Plate"
"tconstruct:large_plate","0","Nucleum Large Plate"
"tconstruct:large_plate","0","Lumix Large Plate"
"tconstruct:large_plate","0","Seismum Large Plate"
"tconstruct:large_plate","0","Astrium Large Plate"
"tconstruct:large_plate","0","Niob Large Plate"
"tconstruct:large_plate","0","Yrdeen Large Plate"
"tconstruct:large_plate","0","Meteorite Large Plate"
"tconstruct:large_plate","0","Obsidiorite Large Plate"
"tconstruct:large_sword_blade","0","Wooden Large Sword Blade"
"tconstruct:large_sword_blade","0","Stone Large Sword Blade"
"tconstruct:large_sword_blade","0","Flint Large Sword Blade"
"tconstruct:large_sword_blade","0","Cactus Large Sword Blade"
"tconstruct:large_sword_blade","0","Bone Large Sword Blade"
"tconstruct:large_sword_blade","0","Obsidian Large Sword Blade"
"tconstruct:large_sword_blade","0","Prismarine Large Sword Blade"
"tconstruct:large_sword_blade","0","End Large Sword Blade"
"tconstruct:large_sword_blade","0","Paper Large Sword Blade"
"tconstruct:large_sword_blade","0","Sponge Large Sword Blade"
"tconstruct:large_sword_blade","0","Firewood Large Sword Blade"
"tconstruct:large_sword_blade","0","Iron Large Sword Blade"
"tconstruct:large_sword_blade","0","Pig Iron Large Sword Blade"
"tconstruct:large_sword_blade","0","Knightslime Large Sword Blade"
"tconstruct:large_sword_blade","0","Slime Large Sword Blade"
"tconstruct:large_sword_blade","0","Slime Large Sword Blade"
"tconstruct:large_sword_blade","0","Magma Slime Large Sword Blade"
"tconstruct:large_sword_blade","0","Netherrack Large Sword Blade"
"tconstruct:large_sword_blade","0","Cobalt Large Sword Blade"
"tconstruct:large_sword_blade","0","Ardite Large Sword Blade"
"tconstruct:large_sword_blade","0","Manyullyn Large Sword Blade"
"tconstruct:large_sword_blade","0","Copper Large Sword Blade"
"tconstruct:large_sword_blade","0","Bronze Large Sword Blade"
"tconstruct:large_sword_blade","0","Steel Large Sword Blade"
"tconstruct:large_sword_blade","0","Lead Large Sword Blade"
"tconstruct:large_sword_blade","0","Silver Large Sword Blade"
"tconstruct:large_sword_blade","0","Electrum Large Sword Blade"
"tconstruct:large_sword_blade","0","Treated Wood Large Sword Blade"
"tconstruct:large_sword_blade","0","Constantan Large Sword Blade"
"tconstruct:large_sword_blade","0","Tiberium Large Sword Blade"
"tconstruct:large_sword_blade","0","Aurorium Large Sword Blade"
"tconstruct:large_sword_blade","0","Prometheum Large Sword Blade"
"tconstruct:large_sword_blade","0","Duranite Large Sword Blade"
"tconstruct:large_sword_blade","0","Valyrium Large Sword Blade"
"tconstruct:large_sword_blade","0","Vibranium Large Sword Blade"
"tconstruct:large_sword_blade","0","Terrax Large Sword Blade"
"tconstruct:large_sword_blade","0","Palladium Large Sword Blade"
"tconstruct:large_sword_blade","0","Uru Large Sword Blade"
"tconstruct:large_sword_blade","0","Eezo Large Sword Blade"
"tconstruct:large_sword_blade","0","Basalt Large Sword Blade"
"tconstruct:large_sword_blade","0","Triberium Large Sword Blade"
"tconstruct:large_sword_blade","0","Fractum Large Sword Blade"
"tconstruct:large_sword_blade","0","Violium Large Sword Blade"
"tconstruct:large_sword_blade","0","Proxii Large Sword Blade"
"tconstruct:large_sword_blade","0","Tritonite Large Sword Blade"
"tconstruct:large_sword_blade","0","Ignitz Large Sword Blade"
"tconstruct:large_sword_blade","0","Imperomite Large Sword Blade"
"tconstruct:large_sword_blade","0","Solarium Large Sword Blade"
"tconstruct:large_sword_blade","0","Nihilite Large Sword Blade"
"tconstruct:large_sword_blade","0","Adamant Large Sword Blade"
"tconstruct:large_sword_blade","0","Dyonite Large Sword Blade"
"tconstruct:large_sword_blade","0","Nucleum Large Sword Blade"
"tconstruct:large_sword_blade","0","Lumix Large Sword Blade"
"tconstruct:large_sword_blade","0","Seismum Large Sword Blade"
"tconstruct:large_sword_blade","0","Astrium Large Sword Blade"
"tconstruct:large_sword_blade","0","Niob Large Sword Blade"
"tconstruct:large_sword_blade","0","Yrdeen Large Sword Blade"
"tconstruct:large_sword_blade","0","Meteorite Large Sword Blade"
"tconstruct:large_sword_blade","0","Obsidiorite Large Sword Blade"
"tconstruct:lavawood_stairs","0","Lavawood Stairs"
"tconstruct:longbow","0","Longbow"
"tconstruct:longsword","0","Longsword"
"tconstruct:lumberaxe","0","Lumberaxe"
"tconstruct:materials","0","Seared Brick"
"tconstruct:materials","1","Mud Brick"
"tconstruct:materials","2","Dried Brick"
"tconstruct:materials","9","Green Slime Crystal"
"tconstruct:materials","10","Blue Slime Crystal"
"tconstruct:materials","11","Magma Slime Crystal"
"tconstruct:materials","12","Expander (Horizontal)"
"tconstruct:materials","13","Expander (Vertical)"
"tconstruct:materials","14","Reinforcement"
"tconstruct:materials","15","Silky Cloth"
"tconstruct:materials","16","Silky Jewel"
"tconstruct:materials","17","Necrotic Bone"
"tconstruct:materials","18","Ball of Moss"
"tconstruct:materials","19","Mending Moss"
"tconstruct:materials","50","Creative Modifier"
"tconstruct:mattock","0","Mattock"
"tconstruct:metal","0","Block of Cobalt"
"tconstruct:metal","1","Block of Ardite"
"tconstruct:metal","2","Block of Manyullyn"
"tconstruct:metal","3","Block of Knightslime"
"tconstruct:metal","4","Block of Pigiron"
"tconstruct:metal","5","Block of Aluminum Brass"
"tconstruct:metal","6","Silky Block of Jewel"
"tconstruct:milk","0","Milk.name"
"tconstruct:molten_alubrass","0","Molten Aluminum Brass"
"tconstruct:molten_aluminum","0","Molten Aluminum"
"tconstruct:molten_ardite","0","Molten Ardite"
"tconstruct:molten_brass","0","Molten Brass"
"tconstruct:molten_bronze","0","Molten Bronze"
"tconstruct:molten_clay","0","Molten Clay"
"tconstruct:molten_cobalt","0","Molten Cobalt"
"tconstruct:molten_copper","0","Molten Copper"
"tconstruct:molten_dirt","0","Liquid Dirt"
"tconstruct:molten_electrum","0","Molten Electrum"
"tconstruct:molten_emerald","0","Molten Emerald"
"tconstruct:molten_glass","0","Liquid Glass.name"
"tconstruct:molten_gold","0","Molten Gold"
"tconstruct:molten_iron","0","Molten Iron"
"tconstruct:molten_knightslime","0","Molten Knightslime"
"tconstruct:molten_lead","0","Molten Lead"
"tconstruct:molten_manyullyn","0","Molten Manyullyn"
"tconstruct:molten_nickel","0","Molten Nickel"
"tconstruct:molten_obsidian","0","Molten Obsidian"
"tconstruct:molten_pigiron","0","Molten Pigiron"
"tconstruct:molten_silver","0","Molten Silver"
"tconstruct:molten_steel","0","Molten Steel"
"tconstruct:molten_stone","0","Seared Stone"
"tconstruct:molten_tin","0","Molten Tin"
"tconstruct:molten_zinc","0","Molten Zinc"
"tconstruct:moms_spaghetti","0","Mom's Spaghetti"
"tconstruct:mudbrick_stairs","0","Mud Bricks Stairs"
"tconstruct:nuggets","0","Cobalt Nugget"
"tconstruct:nuggets","1","Ardite Nugget"
"tconstruct:nuggets","2","Manyullyn Nugget"
"tconstruct:nuggets","3","Knightslime Nugget"
"tconstruct:nuggets","4","Pigiron Nugget"
"tconstruct:nuggets","5","Aluminum Brass Nugget"
"tconstruct:ore","0","Cobalt Ore"
"tconstruct:ore","1","Ardite Ore"
"tconstruct:pan_head","0","Wooden Pan"
"tconstruct:pan_head","0","Stone Pan"
"tconstruct:pan_head","0","Flint Pan"
"tconstruct:pan_head","0","Cactus Pan"
"tconstruct:pan_head","0","Bone Pan"
"tconstruct:pan_head","0","Obsidian Pan"
"tconstruct:pan_head","0","Prismarine Pan"
"tconstruct:pan_head","0","End Pan"
"tconstruct:pan_head","0","Paper Pan"
"tconstruct:pan_head","0","Sponge Pan"
"tconstruct:pan_head","0","Firewood Pan"
"tconstruct:pan_head","0","Iron Pan"
"tconstruct:pan_head","0","Pig Iron Pan"
"tconstruct:pan_head","0","Knightslime Pan"
"tconstruct:pan_head","0","Slime Pan"
"tconstruct:pan_head","0","Slime Pan"
"tconstruct:pan_head","0","Magma Slime Pan"
"tconstruct:pan_head","0","Netherrack Pan"
"tconstruct:pan_head","0","Cobalt Pan"
"tconstruct:pan_head","0","Ardite Pan"
"tconstruct:pan_head","0","Manyullyn Pan"
"tconstruct:pan_head","0","Copper Pan"
"tconstruct:pan_head","0","Bronze Pan"
"tconstruct:pan_head","0","Steel Pan"
"tconstruct:pan_head","0","Lead Pan"
"tconstruct:pan_head","0","Silver Pan"
"tconstruct:pan_head","0","Electrum Pan"
"tconstruct:pan_head","0","Treated Wood Pan"
"tconstruct:pan_head","0","Constantan Pan"
"tconstruct:pan_head","0","Tiberium Pan"
"tconstruct:pan_head","0","Aurorium Pan"
"tconstruct:pan_head","0","Prometheum Pan"
"tconstruct:pan_head","0","Duranite Pan"
"tconstruct:pan_head","0","Valyrium Pan"
"tconstruct:pan_head","0","Vibranium Pan"
"tconstruct:pan_head","0","Terrax Pan"
"tconstruct:pan_head","0","Palladium Pan"
"tconstruct:pan_head","0","Uru Pan"
"tconstruct:pan_head","0","Eezo Pan"
"tconstruct:pan_head","0","Basalt Pan"
"tconstruct:pan_head","0","Triberium Pan"
"tconstruct:pan_head","0","Fractum Pan"
"tconstruct:pan_head","0","Violium Pan"
"tconstruct:pan_head","0","Proxii Pan"
"tconstruct:pan_head","0","Tritonite Pan"
"tconstruct:pan_head","0","Ignitz Pan"
"tconstruct:pan_head","0","Imperomite Pan"
"tconstruct:pan_head","0","Solarium Pan"
"tconstruct:pan_head","0","Nihilite Pan"
"tconstruct:pan_head","0","Adamant Pan"
"tconstruct:pan_head","0","Dyonite Pan"
"tconstruct:pan_head","0","Nucleum Pan"
"tconstruct:pan_head","0","Lumix Pan"
"tconstruct:pan_head","0","Seismum Pan"
"tconstruct:pan_head","0","Astrium Pan"
"tconstruct:pan_head","0","Niob Pan"
"tconstruct:pan_head","0","Yrdeen Pan"
"tconstruct:pan_head","0","Meteorite Pan"
"tconstruct:pan_head","0","Obsidiorite Pan"
"tconstruct:pattern","0","Blank Pattern"
"tconstruct:pattern","0","Fletching Pattern"
"tconstruct:pattern","0","Shovel Head Pattern"
"tconstruct:pattern","0","Arrow Head Pattern"
"tconstruct:pattern","0","Large Plate Pattern"
"tconstruct:pattern","0","Shard Pattern"
"tconstruct:pattern","0","Hammer Head Pattern"
"tconstruct:pattern","0","Excavator Head Pattern"
"tconstruct:pattern","0","Tool Rod Pattern"
"tconstruct:pattern","0","Broad Axe Head Pattern"
"tconstruct:pattern","0","Pickaxe Head Pattern"
"tconstruct:pattern","0","Wide Guard Pattern"
"tconstruct:pattern","0","Bowstring Pattern"
"tconstruct:pattern","0","Pan Pattern"
"tconstruct:pattern","0","Large Sword Blade Pattern"
"tconstruct:pattern","0","Tough Binding Pattern"
"tconstruct:pattern","0","Sharpening Kit Pattern"
"tconstruct:pattern","0","Axe Head Pattern"
"tconstruct:pattern","0","Cross Guard Pattern"
"tconstruct:pattern","0","Binding Pattern"
"tconstruct:pattern","0","Bowlimb Pattern"
"tconstruct:pattern","0","Tough Tool Rod Pattern"
"tconstruct:pattern","0","Sign Plate Pattern"
"tconstruct:pattern","0","Arrow Shaft Pattern"
"tconstruct:pattern","0","Scythe Head Pattern"
"tconstruct:pattern","0","Hand Guard Pattern"
"tconstruct:pattern","0","Sword Blade Pattern"
"tconstruct:pattern","0","Knife Blade Pattern"
"tconstruct:pick_head","0","Wooden Pickaxe Head"
"tconstruct:pick_head","0","Stone Pickaxe Head"
"tconstruct:pick_head","0","Flint Pickaxe Head"
"tconstruct:pick_head","0","Cactus Pickaxe Head"
"tconstruct:pick_head","0","Bone Pickaxe Head"
"tconstruct:pick_head","0","Obsidian Pickaxe Head"
"tconstruct:pick_head","0","Prismarine Pickaxe Head"
"tconstruct:pick_head","0","End Pickaxe Head"
"tconstruct:pick_head","0","Paper Pickaxe Head"
"tconstruct:pick_head","0","Sponge Pickaxe Head"
"tconstruct:pick_head","0","Firewood Pickaxe Head"
"tconstruct:pick_head","0","Iron Pickaxe Head"
"tconstruct:pick_head","0","Pig Iron Pickaxe Head"
"tconstruct:pick_head","0","Knightslime Pickaxe Head"
"tconstruct:pick_head","0","Slime Pickaxe Head"
"tconstruct:pick_head","0","Slime Pickaxe Head"
"tconstruct:pick_head","0","Magma Slime Pickaxe Head"
"tconstruct:pick_head","0","Netherrack Pickaxe Head"
"tconstruct:pick_head","0","Cobalt Pickaxe Head"
"tconstruct:pick_head","0","Ardite Pickaxe Head"
"tconstruct:pick_head","0","Manyullyn Pickaxe Head"
"tconstruct:pick_head","0","Copper Pickaxe Head"
"tconstruct:pick_head","0","Bronze Pickaxe Head"
"tconstruct:pick_head","0","Steel Pickaxe Head"
"tconstruct:pick_head","0","Lead Pickaxe Head"
"tconstruct:pick_head","0","Silver Pickaxe Head"
"tconstruct:pick_head","0","Electrum Pickaxe Head"
"tconstruct:pick_head","0","Treated Wood Pickaxe Head"
"tconstruct:pick_head","0","Constantan Pickaxe Head"
"tconstruct:pick_head","0","Tiberium Pickaxe Head"
"tconstruct:pick_head","0","Aurorium Pickaxe Head"
"tconstruct:pick_head","0","Prometheum Pickaxe Head"
"tconstruct:pick_head","0","Duranite Pickaxe Head"
"tconstruct:pick_head","0","Valyrium Pickaxe Head"
"tconstruct:pick_head","0","Vibranium Pickaxe Head"
"tconstruct:pick_head","0","Terrax Pickaxe Head"
"tconstruct:pick_head","0","Palladium Pickaxe Head"
"tconstruct:pick_head","0","Uru Pickaxe Head"
"tconstruct:pick_head","0","Eezo Pickaxe Head"
"tconstruct:pick_head","0","Basalt Pickaxe Head"
"tconstruct:pick_head","0","Triberium Pickaxe Head"
"tconstruct:pick_head","0","Fractum Pickaxe Head"
"tconstruct:pick_head","0","Violium Pickaxe Head"
"tconstruct:pick_head","0","Proxii Pickaxe Head"
"tconstruct:pick_head","0","Tritonite Pickaxe Head"
"tconstruct:pick_head","0","Ignitz Pickaxe Head"
"tconstruct:pick_head","0","Imperomite Pickaxe Head"
"tconstruct:pick_head","0","Solarium Pickaxe Head"
"tconstruct:pick_head","0","Nihilite Pickaxe Head"
"tconstruct:pick_head","0","Adamant Pickaxe Head"
"tconstruct:pick_head","0","Dyonite Pickaxe Head"
"tconstruct:pick_head","0","Nucleum Pickaxe Head"
"tconstruct:pick_head","0","Lumix Pickaxe Head"
"tconstruct:pick_head","0","Seismum Pickaxe Head"
"tconstruct:pick_head","0","Astrium Pickaxe Head"
"tconstruct:pick_head","0","Niob Pickaxe Head"
"tconstruct:pick_head","0","Yrdeen Pickaxe Head"
"tconstruct:pick_head","0","Meteorite Pickaxe Head"
"tconstruct:pick_head","0","Obsidiorite Pickaxe Head"
"tconstruct:pickaxe","0","Pickaxe"
"tconstruct:piggybackpack","0","Piggybackpack"
"tconstruct:punji","0","Punji Sticks"
"tconstruct:purpleslime","0","Liquid Purple Slime"
"tconstruct:rack","0","Item Rack"
"tconstruct:rack","1","Drying Rack"
"tconstruct:rapier","0","Rapier"
"tconstruct:scythe","0","Scythe"
"tconstruct:scythe_head","0","Wooden Scythe Head"
"tconstruct:scythe_head","0","Stone Scythe Head"
"tconstruct:scythe_head","0","Flint Scythe Head"
"tconstruct:scythe_head","0","Cactus Scythe Head"
"tconstruct:scythe_head","0","Bone Scythe Head"
"tconstruct:scythe_head","0","Obsidian Scythe Head"
"tconstruct:scythe_head","0","Prismarine Scythe Head"
"tconstruct:scythe_head","0","End Scythe Head"
"tconstruct:scythe_head","0","Paper Scythe Head"
"tconstruct:scythe_head","0","Sponge Scythe Head"
"tconstruct:scythe_head","0","Firewood Scythe Head"
"tconstruct:scythe_head","0","Iron Scythe Head"
"tconstruct:scythe_head","0","Pig Iron Scythe Head"
"tconstruct:scythe_head","0","Knightslime Scythe Head"
"tconstruct:scythe_head","0","Slime Scythe Head"
"tconstruct:scythe_head","0","Slime Scythe Head"
"tconstruct:scythe_head","0","Magma Slime Scythe Head"
"tconstruct:scythe_head","0","Netherrack Scythe Head"
"tconstruct:scythe_head","0","Cobalt Scythe Head"
"tconstruct:scythe_head","0","Ardite Scythe Head"
"tconstruct:scythe_head","0","Manyullyn Scythe Head"
"tconstruct:scythe_head","0","Copper Scythe Head"
"tconstruct:scythe_head","0","Bronze Scythe Head"
"tconstruct:scythe_head","0","Steel Scythe Head"
"tconstruct:scythe_head","0","Lead Scythe Head"
"tconstruct:scythe_head","0","Silver Scythe Head"
"tconstruct:scythe_head","0","Electrum Scythe Head"
"tconstruct:scythe_head","0","Treated Wood Scythe Head"
"tconstruct:scythe_head","0","Constantan Scythe Head"
"tconstruct:scythe_head","0","Tiberium Scythe Head"
"tconstruct:scythe_head","0","Aurorium Scythe Head"
"tconstruct:scythe_head","0","Prometheum Scythe Head"
"tconstruct:scythe_head","0","Duranite Scythe Head"
"tconstruct:scythe_head","0","Valyrium Scythe Head"
"tconstruct:scythe_head","0","Vibranium Scythe Head"
"tconstruct:scythe_head","0","Terrax Scythe Head"
"tconstruct:scythe_head","0","Palladium Scythe Head"
"tconstruct:scythe_head","0","Uru Scythe Head"
"tconstruct:scythe_head","0","Eezo Scythe Head"
"tconstruct:scythe_head","0","Basalt Scythe Head"
"tconstruct:scythe_head","0","Triberium Scythe Head"
"tconstruct:scythe_head","0","Fractum Scythe Head"
"tconstruct:scythe_head","0","Violium Scythe Head"
"tconstruct:scythe_head","0","Proxii Scythe Head"
"tconstruct:scythe_head","0","Tritonite Scythe Head"
"tconstruct:scythe_head","0","Ignitz Scythe Head"
"tconstruct:scythe_head","0","Imperomite Scythe Head"
"tconstruct:scythe_head","0","Solarium Scythe Head"
"tconstruct:scythe_head","0","Nihilite Scythe Head"
"tconstruct:scythe_head","0","Adamant Scythe Head"
"tconstruct:scythe_head","0","Dyonite Scythe Head"
"tconstruct:scythe_head","0","Nucleum Scythe Head"
"tconstruct:scythe_head","0","Lumix Scythe Head"
"tconstruct:scythe_head","0","Seismum Scythe Head"
"tconstruct:scythe_head","0","Astrium Scythe Head"
"tconstruct:scythe_head","0","Niob Scythe Head"
"tconstruct:scythe_head","0","Yrdeen Scythe Head"
"tconstruct:scythe_head","0","Meteorite Scythe Head"
"tconstruct:scythe_head","0","Obsidiorite Scythe Head"
"tconstruct:seared","0","Seared Stone"
"tconstruct:seared","1","Seared Cobblestone"
"tconstruct:seared","2","Seared Paver"
